GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0022301182,313,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,1,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,31,27,1,1,20240412,GSW,NOP
Shot Chart Detail,0022301182,564,201939,Stephen Curry,1610612744,Golden State Warriors,4,7,12,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-199,179,1,1,20240412,GSW,NOP
Shot Chart Detail,0022301182,595,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,10,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,142,222,1,1,20240412,GSW,NOP
Shot Chart Detail,0022301182,603,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,58,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,20,1,1,20240412,GSW,NOP
Shot Chart Detail,0022301182,607,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,34,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-197,159,1,1,20240412,GSW,NOP
Shot Chart Detail,0022301182,613,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,58,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,22,25,1,1,20240412,GSW,NOP
Shot Chart Detail,0022301182,629,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,56,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-195,196,1,1,20240412,GSW,NOP
Shot Chart Detail,0022301214,99,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,33,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,173,220,1,1,20231206,GSW,POR
Shot Chart Detail,0022301214,396,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,56,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-119,215,1,1,20231206,GSW,POR
Shot Chart Detail,0022301214,420,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,47,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-70,158,1,1,20231206,GSW,POR
Shot Chart Detail,0022301214,449,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,32,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-71,235,1,1,20231206,GSW,POR
Shot Chart Detail,0022301214,473,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,34,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,82,256,1,1,20231206,GSW,POR
Shot Chart Detail,0022301214,477,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,57,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-42,22,1,1,20231206,GSW,POR
Shot Chart Detail,0022301214,626,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,0,Made Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-40,26,1,1,20231206,GSW,POR
Shot Chart Detail,0022301214,667,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,10,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,184,214,1,1,20231206,GSW,POR
Shot Chart Detail,0022301222,26,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,55,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-146,209,1,1,20231208,OKC,GSW
Shot Chart Detail,0022301222,323,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,43,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-86,252,1,1,20231208,OKC,GSW
Shot Chart Detail,0022301222,421,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,52,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,170,193,1,1,20231208,OKC,GSW
Shot Chart Detail,0022301222,639,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,31,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,16,1,1,20231208,OKC,GSW
Shot Chart Detail,0022301222,655,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,31,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-15,46,1,1,20231208,OKC,GSW
Shot Chart Detail,0022301222,676,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,51,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-17,13,1,1,20231208,OKC,GSW
Shot Chart Detail,0022301222,685,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,19,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,129,243,1,1,20231208,OKC,GSW
Shot Chart Detail,0022301222,727,201939,Stephen Curry,1610612744,Golden State Warriors,5,3,57,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,1,294,1,1,20231208,OKC,GSW
Shot Chart Detail,0022301222,742,201939,Stephen Curry,1610612744,Golden State Warriors,5,2,27,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,70,142,1,1,20231208,OKC,GSW
Shot Chart Detail,0022301222,790,201939,Stephen Curry,1610612744,Golden State Warriors,5,0,29,Made Shot,Pullup Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,225,74,1,1,20231208,OKC,GSW
