GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0022300757,65,201939,Little Winnie,1610612744,Golden State Warriors,1,6,15,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,21,1,1,20240210,GSW,PHX
Shot Chart Detail,0022300757,132,201939,Little Winnie,1610612744,Golden State Warriors,1,2,32,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,29,1,1,20240210,GSW,PHX
Shot Chart Detail,0022300757,250,201939,Little Winnie,1610612744,Golden State Warriors,2,7,53,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,-8,1,1,20240210,GSW,PHX
Shot Chart Detail,0022300757,396,201939,Little Winnie,1610612744,Golden State Warriors,3,11,17,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,112,243,1,1,20240210,GSW,PHX
Shot Chart Detail,0022300757,418,201939,Little Winnie,1610612744,Golden State Warriors,3,9,22,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-98,240,1,1,20240210,GSW,PHX
Shot Chart Detail,0022300757,441,201939,Little Winnie,1610612744,Golden State Warriors,3,7,44,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-89,241,1,1,20240210,GSW,PHX
Shot Chart Detail,0022300757,507,201939,Little Winnie,1610612744,Golden State Warriors,3,4,1,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-108,245,1,1,20240210,GSW,PHX
Shot Chart Detail,0022300757,677,201939,Little Winnie,1610612744,Golden State Warriors,4,6,6,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,230,134,1,1,20240210,GSW,PHX
Shot Chart Detail,0022300757,739,201939,Little Winnie,1610612744,Golden State Warriors,4,0,54,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-27,63,1,1,20240210,GSW,PHX
Shot Chart Detail,0022300757,760,201939,Little Winnie,1610612744,Golden State Warriors,4,0,2,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,32,165,284,1,1,20240210,GSW,PHX
Shot Chart Detail,0022300769,110,201939,Little Winnie,1610612744,Golden State Warriors,1,3,36,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-97,247,1,1,20240212,UTA,GSW
Shot Chart Detail,0022300769,223,201939,Little Winnie,1610612744,Golden State Warriors,2,7,50,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,31,20,1,1,20240212,UTA,GSW
Shot Chart Detail,0022300769,301,201939,Little Winnie,1610612744,Golden State Warriors,2,2,18,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,85,236,1,1,20240212,UTA,GSW
Shot Chart Detail,0022300769,319,201939,Little Winnie,1610612744,Golden State Warriors,2,0,19,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,56,186,1,1,20240212,UTA,GSW
Shot Chart Detail,0022300769,563,201939,Little Winnie,1610612744,Golden State Warriors,4,7,50,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,188,171,1,1,20240212,UTA,GSW
Shot Chart Detail,0022300769,566,201939,Little Winnie,1610612744,Golden State Warriors,4,7,21,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-109,263,1,1,20240212,UTA,GSW
Shot Chart Detail,0022300769,605,201939,Little Winnie,1610612744,Golden State Warriors,4,4,47,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,33,140,303,1,1,20240212,UTA,GSW
Shot Chart Detail,0022300769,616,201939,Little Winnie,1610612744,Golden State Warriors,4,3,38,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,157,255,1,1,20240212,UTA,GSW
Shot Chart Detail,0022300769,629,201939,Little Winnie,1610612744,Golden State Warriors,4,2,33,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,230,116,1,1,20240212,UTA,GSW
Shot Chart Detail,0022300789,39,201939,Little Winnie,1610612744,Golden State Warriors,1,8,9,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-9,272,1,1,20240214,GSW,LAC
Shot Chart Detail,0022300789,53,201939,Little Winnie,1610612744,Golden State Warriors,1,6,35,Made Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-1,45,1,1,20240214,GSW,LAC
Shot Chart Detail,0022300789,236,201939,Little Winnie,1610612744,Golden State Warriors,2,7,4,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-165,209,1,1,20240214,GSW,LAC
Shot Chart Detail,0022300789,257,201939,Little Winnie,1610612744,Golden State Warriors,2,6,6,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-42,22,1,1,20240214,GSW,LAC
Shot Chart Detail,0022300789,283,201939,Little Winnie,1610612744,Golden State Warriors,2,3,50,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-239,72,1,1,20240214,GSW,LAC
Shot Chart Detail,0022300789,293,201939,Little Winnie,1610612744,Golden State Warriors,2,3,11,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,88,83,1,1,20240214,GSW,LAC
Shot Chart Detail,0022300789,317,201939,Little Winnie,1610612744,Golden State Warriors,2,1,21,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,53,268,1,1,20240214,GSW,LAC
Shot Chart Detail,0022300789,392,201939,Little Winnie,1610612744,Golden State Warriors,3,8,25,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-170,236,1,1,20240214,GSW,LAC
Shot Chart Detail,0022300789,416,201939,Little Winnie,1610612744,Golden State Warriors,3,6,13,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-190,210,1,1,20240214,GSW,LAC
Shot Chart Detail,0022300789,449,201939,Little Winnie,1610612744,Golden State Warriors,3,4,16,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,0,116,1,1,20240214,GSW,LAC
Shot Chart Detail,0022300789,466,201939,Little Winnie,1610612744,Golden State Warriors,3,3,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,116,242,1,1,20240214,GSW,LAC
Shot Chart Detail,0022300789,643,201939,Little Winnie,1610612744,Golden State Warriors,4,4,53,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-189,191,1,1,20240214,GSW,LAC
Shot Chart Detail,0022300789,679,201939,Little Winnie,1610612744,Golden State Warriors,4,2,6,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-5,76,1,1,20240214,GSW,LAC
Shot Chart Detail,0022300789,690,201939,Little Winnie,1610612744,Golden State Warriors,4,0,55,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,174,206,1,1,20240214,GSW,LAC
Shot Chart Detail,0022300789,708,201939,Little Winnie,1610612744,Golden State Warriors,4,0,31,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,16,23,1,1,20240214,GSW,LAC
Shot Chart Detail,0022300802,13,201939,Little Winnie,1610612744,Golden State Warriors,1,11,28,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,225,146,1,1,20240222,GSW,LAL
Shot Chart Detail,0022300802,28,201939,Little Winnie,1610612744,Golden State Warriors,1,10,33,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-37,248,1,1,20240222,GSW,LAL
Shot Chart Detail,0022300802,54,201939,Little Winnie,1610612744,Golden State Warriors,1,8,27,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-194,186,1,1,20240222,GSW,LAL
Shot Chart Detail,0022300802,73,201939,Little Winnie,1610612744,Golden State Warriors,1,7,16,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-146,110,1,1,20240222,GSW,LAL
Shot Chart Detail,0022300802,125,201939,Little Winnie,1610612744,Golden State Warriors,1,3,58,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-65,75,1,1,20240222,GSW,LAL
Shot Chart Detail,0022300802,134,201939,Little Winnie,1610612744,Golden State Warriors,1,2,53,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,30,-78,294,1,1,20240222,GSW,LAL
Shot Chart Detail,0022300802,331,201939,Little Winnie,1610612744,Golden State Warriors,2,3,20,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-23,85,1,1,20240222,GSW,LAL
Shot Chart Detail,0022300802,353,201939,Little Winnie,1610612744,Golden State Warriors,2,1,29,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,130,263,1,1,20240222,GSW,LAL
Shot Chart Detail,0022300802,356,201939,Little Winnie,1610612744,Golden State Warriors,2,1,11,Made Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,48,16,1,1,20240222,GSW,LAL
Shot Chart Detail,0022300802,384,201939,Little Winnie,1610612744,Golden State Warriors,3,10,29,Made Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,47,11,1,1,20240222,GSW,LAL
Shot Chart Detail,0022300802,427,201939,Little Winnie,1610612744,Golden State Warriors,3,6,32,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-42,-4,1,1,20240222,GSW,LAL
Shot Chart Detail,0022300802,442,201939,Little Winnie,1610612744,Golden State Warriors,3,5,19,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,142,240,1,1,20240222,GSW,LAL
Shot Chart Detail,0022300811,54,201939,Little Winnie,1610612744,Golden State Warriors,1,7,1,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,31,22,1,1,20240223,GSW,CHA
Shot Chart Detail,0022300811,252,201939,Little Winnie,1610612744,Golden State Warriors,2,6,33,Made Shot,Running Pull-Up Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-107,53,1,1,20240223,GSW,CHA
Shot Chart Detail,0022300811,256,201939,Little Winnie,1610612744,Golden State Warriors,2,6,13,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,26,257,1,1,20240223,GSW,CHA
Shot Chart Detail,0022300811,375,201939,Little Winnie,1610612744,Golden State Warriors,3,7,50,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,132,242,1,1,20240223,GSW,CHA
Shot Chart Detail,0022300811,592,201939,Little Winnie,1610612744,Golden State Warriors,4,4,43,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,32,-170,278,1,1,20240223,GSW,CHA
Shot Chart Detail,0022300824,39,201939,Little Winnie,1610612744,Golden State Warriors,1,8,54,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,34,27,1,1,20240225,GSW,DEN
Shot Chart Detail,0022300824,349,201939,Little Winnie,1610612744,Golden State Warriors,3,10,30,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-31,6,1,1,20240225,GSW,DEN
Shot Chart Detail,0022300824,420,201939,Little Winnie,1610612744,Golden State Warriors,3,5,0,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,28,22,1,1,20240225,GSW,DEN
Shot Chart Detail,0022300824,430,201939,Little Winnie,1610612744,Golden State Warriors,3,4,24,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-9,61,1,1,20240225,GSW,DEN
Shot Chart Detail,0022300824,439,201939,Little Winnie,1610612744,Golden State Warriors,3,3,26,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-229,5,1,1,20240225,GSW,DEN
Shot Chart Detail,0022300824,608,201939,Little Winnie,1610612744,Golden State Warriors,4,5,31,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,6,51,1,1,20240225,GSW,DEN
Shot Chart Detail,0022300834,331,201939,Little Winnie,1610612744,Golden State Warriors,3,11,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,208,131,1,1,20240227,WAS,GSW
Shot Chart Detail,0022300834,369,201939,Little Winnie,1610612744,Golden State Warriors,3,8,13,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,30,199,229,1,1,20240227,WAS,GSW
Shot Chart Detail,0022300834,584,201939,Little Winnie,1610612744,Golden State Warriors,4,6,47,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-45,89,1,1,20240227,WAS,GSW
Shot Chart Detail,0022300834,592,201939,Little Winnie,1610612744,Golden State Warriors,4,6,4,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-40,34,1,1,20240227,WAS,GSW
Shot Chart Detail,0022300834,608,201939,Little Winnie,1610612744,Golden State Warriors,4,5,23,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,30,-92,295,1,1,20240227,WAS,GSW
Shot Chart Detail,0022300834,643,201939,Little Winnie,1610612744,Golden State Warriors,4,2,23,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,15,277,1,1,20240227,WAS,GSW
Shot Chart Detail,0022300852,7,201939,Little Winnie,1610612744,Golden State Warriors,1,11,43,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,100,232,1,1,20240229,NYK,GSW
Shot Chart Detail,0022300852,28,201939,Little Winnie,1610612744,Golden State Warriors,1,10,18,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,217,123,1,1,20240229,NYK,GSW
Shot Chart Detail,0022300852,37,201939,Little Winnie,1610612744,Golden State Warriors,1,9,26,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-158,212,1,1,20240229,NYK,GSW
Shot Chart Detail,0022300852,113,201939,Little Winnie,1610612744,Golden State Warriors,1,4,22,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-10,57,1,1,20240229,NYK,GSW
Shot Chart Detail,0022300852,279,201939,Little Winnie,1610612744,Golden State Warriors,2,5,57,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-4,62,1,1,20240229,NYK,GSW
Shot Chart Detail,0022300852,340,201939,Little Winnie,1610612744,Golden State Warriors,2,1,16,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-136,209,1,1,20240229,NYK,GSW
Shot Chart Detail,0022300852,367,201939,Little Winnie,1610612744,Golden State Warriors,3,11,29,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,1,1,1,20240229,NYK,GSW
Shot Chart Detail,0022300852,402,201939,Little Winnie,1610612744,Golden State Warriors,3,8,58,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-141,210,1,1,20240229,NYK,GSW
Shot Chart Detail,0022300852,436,201939,Little Winnie,1610612744,Golden State Warriors,3,6,29,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-208,182,1,1,20240229,NYK,GSW
Shot Chart Detail,0022300852,648,201939,Little Winnie,1610612744,Golden State Warriors,4,3,1,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,237,30,1,1,20240229,NYK,GSW
Shot Chart Detail,0022300852,659,201939,Little Winnie,1610612744,Golden State Warriors,4,2,2,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,192,158,1,1,20240229,NYK,GSW
Shot Chart Detail,0022300860,84,201939,Little Winnie,1610612744,Golden State Warriors,1,6,11,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,197,170,1,1,20240301,TOR,GSW
Shot Chart Detail,0022300860,93,201939,Little Winnie,1610612744,Golden State Warriors,1,5,27,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-131,244,1,1,20240301,TOR,GSW
Shot Chart Detail,0022300860,107,201939,Little Winnie,1610612744,Golden State Warriors,1,4,46,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-29,274,1,1,20240301,TOR,GSW
Shot Chart Detail,0022300860,284,201939,Little Winnie,1610612744,Golden State Warriors,2,2,43,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,66,256,1,1,20240301,TOR,GSW
Shot Chart Detail,0022300860,314,201939,Little Winnie,1610612744,Golden State Warriors,2,1,11,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,1,1,1,20240301,TOR,GSW
Shot Chart Detail,0022300860,365,201939,Little Winnie,1610612744,Golden State Warriors,3,10,11,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-64,264,1,1,20240301,TOR,GSW
Shot Chart Detail,0022300860,427,201939,Little Winnie,1610612744,Golden State Warriors,3,5,26,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-195,164,1,1,20240301,TOR,GSW
Shot Chart Detail,0022300860,431,201939,Little Winnie,1610612744,Golden State Warriors,3,4,59,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,45,251,1,1,20240301,TOR,GSW
Shot Chart Detail,0022300860,602,201939,Little Winnie,1610612744,Golden State Warriors,4,6,43,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,1,1,1,20240301,TOR,GSW
Shot Chart Detail,0022300872,82,201939,Little Winnie,1610612744,Golden State Warriors,1,6,5,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,13,-67,112,1,1,20240303,BOS,GSW
Shot Chart Detail,0022300872,256,201939,Little Winnie,1610612744,Golden State Warriors,2,4,24,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0,20,1,1,20240303,BOS,GSW
Shot Chart Detail,0022300899,54,201939,Little Winnie,1610612744,Golden State Warriors,1,7,2,Made Shot,Reverse Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-36,20,1,1,20240306,GSW,MIL
Shot Chart Detail,0022300899,75,201939,Little Winnie,1610612744,Golden State Warriors,1,6,19,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-124,248,1,1,20240306,GSW,MIL
Shot Chart Detail,0022300899,83,201939,Little Winnie,1610612744,Golden State Warriors,1,5,13,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,58,173,1,1,20240306,GSW,MIL
Shot Chart Detail,0022300899,89,201939,Little Winnie,1610612744,Golden State Warriors,1,4,50,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,32,-176,269,1,1,20240306,GSW,MIL
Shot Chart Detail,0022300899,284,201939,Little Winnie,1610612744,Golden State Warriors,2,0,53,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-39,29,1,1,20240306,GSW,MIL
Shot Chart Detail,0022300899,290,201939,Little Winnie,1610612744,Golden State Warriors,2,0,33,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,142,228,1,1,20240306,GSW,MIL
Shot Chart Detail,0022300899,331,201939,Little Winnie,1610612744,Golden State Warriors,3,9,49,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-164,211,1,1,20240306,GSW,MIL
Shot Chart Detail,0022300899,368,201939,Little Winnie,1610612744,Golden State Warriors,3,6,41,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,168,109,1,1,20240306,GSW,MIL
Shot Chart Detail,0022300899,565,201939,Little Winnie,1610612744,Golden State Warriors,4,5,25,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,119,262,1,1,20240306,GSW,MIL
Shot Chart Detail,0022300899,567,201939,Little Winnie,1610612744,Golden State Warriors,4,4,46,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-87,243,1,1,20240306,GSW,MIL
Shot Chart Detail,0022300907,62,201939,Little Winnie,1610612744,Golden State Warriors,1,6,30,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-123,268,1,1,20240307,GSW,CHI
Shot Chart Detail,0022300907,346,201939,Little Winnie,1610612744,Golden State Warriors,2,0,34,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,28,20,1,1,20240307,GSW,CHI
Shot Chart Detail,0022300907,391,201939,Little Winnie,1610612744,Golden State Warriors,3,9,35,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,31,-217,233,1,1,20240307,GSW,CHI
Shot Chart Detail,0022300907,401,201939,Little Winnie,1610612744,Golden State Warriors,3,8,39,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,176,190,1,1,20240307,GSW,CHI
Shot Chart Detail,0022300907,452,201939,Little Winnie,1610612744,Golden State Warriors,3,5,19,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,29,21,1,1,20240307,GSW,CHI
Shot Chart Detail,0022300973,214,201939,Little Winnie,1610612744,Golden State Warriors,2,7,41,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20240316,LAL,GSW
Shot Chart Detail,0022300973,240,201939,Little Winnie,1610612744,Golden State Warriors,2,6,44,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,192,169,1,1,20240316,LAL,GSW
Shot Chart Detail,0022300973,276,201939,Little Winnie,1610612744,Golden State Warriors,2,4,5,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,8,1,1,20240316,LAL,GSW
Shot Chart Detail,0022300973,279,201939,Little Winnie,1610612744,Golden State Warriors,2,3,34,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,43,-5,1,1,20240316,LAL,GSW
Shot Chart Detail,0022300973,302,201939,Little Winnie,1610612744,Golden State Warriors,2,1,47,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,13,1,1,20240316,LAL,GSW
Shot Chart Detail,0022300973,393,201939,Little Winnie,1610612744,Golden State Warriors,3,7,11,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-26,10,1,1,20240316,LAL,GSW
Shot Chart Detail,0022300973,404,201939,Little Winnie,1610612744,Golden State Warriors,3,6,41,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,40,63,1,1,20240316,LAL,GSW
Shot Chart Detail,0022300973,411,201939,Little Winnie,1610612744,Golden State Warriors,3,5,47,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-150,237,1,1,20240316,LAL,GSW
Shot Chart Detail,0022300973,440,201939,Little Winnie,1610612744,Golden State Warriors,3,4,17,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-191,181,1,1,20240316,LAL,GSW
Shot Chart Detail,0022300973,449,201939,Little Winnie,1610612744,Golden State Warriors,3,3,21,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-18,4,1,1,20240316,LAL,GSW
Shot Chart Detail,0022300973,592,201939,Little Winnie,1610612744,Golden State Warriors,4,5,3,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,5,1,1,20240316,LAL,GSW
Shot Chart Detail,0022300973,620,201939,Little Winnie,1610612744,Golden State Warriors,4,2,30,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,7,1,1,20240316,LAL,GSW
Shot Chart Detail,0022300988,215,201939,Little Winnie,1610612744,Golden State Warriors,2,5,23,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,-1,281,1,1,20240318,GSW,NYK
Shot Chart Detail,0022300988,264,201939,Little Winnie,1610612744,Golden State Warriors,2,2,32,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,31,6,1,1,20240318,GSW,NYK
Shot Chart Detail,0022300988,284,201939,Little Winnie,1610612744,Golden State Warriors,2,0,57,Made Shot,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,227,70,1,1,20240318,GSW,NYK
